L,Density,Seed,UDG Radius,Frac Rewired,CPLEX TTO,Process TTO,Clock TTO,CPLEX TTS,Process TTS,Clock TTS,Solution
21,0.8,12,1.415,2,0.212687,1.116887,0.214635,0.316922,1.466158,0.318705,118
21,0.8,12,1.415,3,0.59293,3.22629,0.594875,0.340771,2.057772,0.343318,120
21,0.8,12,1.415,4,0.294067,1.26028,0.296127,0.270161,1.214967,0.272157,123
21,0.8,12,1.415,5,0.861031,3.098426,0.86299,0.594097,2.927323,0.596261,125
21,0.8,12,1.415,6,1.682748,11.127142,1.684708,1.006038,6.783215,1.007829,126
21,0.8,12,1.415,7,8.093523,57.583723,8.095558,1.976047,13.328496,1.977892,128
21,0.8,12,1.415,8,4.59221,33.412288,4.594129,1.419877,9.637223,1.421743,130
21,0.8,12,1.415,9,14.301356,101.435215,14.303325,2.471987,17.564086,2.473874,132
21,0.8,12,1.415,10,18.824731,139.548352,18.826696,2.87797,19.68989,2.879803,134
21,0.8,12,1.415,11,14.924357,109.446563,14.926277,0.794851,5.494308,0.796826,136
21,0.8,12,1.415,12,12.81867,95.539384,12.820636,7.016643,50.663999,7.018605,140
21,0.8,12,1.415,13,72.247034,556.564003,72.249019,22.107466,166.78058,22.109439,136
21,0.8,12,1.415,14,190.299983,1485.185944,190.30217,141.791338,1098.254226,141.793534,136
21,0.8,12,1.415,15,126.079347,979.784555,126.081377,19.651831,147.552061,19.653715,138
21,0.8,12,1.415,16,152.896103,1190.006489,152.898553,53.328077,403.116298,53.329937,138
21,0.8,12,1.415,17,388.14175,2993.847317,388.143795,49.810277,366.984317,49.812148,137
21,0.8,12,1.415,18,644.462284,5056.803705,644.464522,52.238136,399.495288,52.240175,136
21,0.8,12,1.415,19,338.318034,2649.430113,338.320127,5.072679,37.578512,5.074657,137
21,0.8,12,1.415,20,558.902928,4394.955086,558.904961,218.685602,1702.354312,218.687521,136
21,0.8,13,1.415,1,0.085707,0.197095,0.087685,0.111409,0.230273,0.113271,109
21,0.8,13,1.415,2,0.21101,0.416952,0.212956,0.176295,0.391904,0.178282,113
21,0.8,13,1.415,3,0.197264,0.59888,0.199271,0.199808,0.567781,0.201787,116
21,0.8,13,1.415,4,0.188951,0.606263,0.190959,0.197442,0.633423,0.199295,121
21,0.8,13,1.415,5,0.283229,1.107014,0.28589,0.38732,1.220126,0.389598,125
21,0.8,13,1.415,6,1.590609,8.758505,1.592664,1.142443,7.785576,1.144295,126
21,0.8,13,1.415,7,3.113544,21.239907,3.115553,2.011949,14.597576,2.013761,127
21,0.8,13,1.415,8,10.458591,74.93008,10.460562,2.74721,19.69963,2.749133,128
21,0.8,13,1.415,9,13.536506,97.283225,13.538555,1.441531,9.718648,1.443363,131
21,0.8,13,1.415,10,5.489906,39.0448,5.492267,2.543485,17.429879,2.545261,134
21,0.8,13,1.415,11,20.04982,149.682867,20.051888,19.234262,140.477147,19.236092,136
21,0.8,13,1.415,12,51.213976,393.08963,51.21615,4.139708,30.044361,4.141543,135
21,0.8,13,1.415,13,231.177641,1796.180872,231.179798,22.854708,171.882533,22.856844,135
21,0.8,13,1.415,14,172.226376,1338.97552,172.228358,35.89793,273.391569,35.899832,137
21,0.8,13,1.415,15,198.666542,1552.385816,198.668662,49.378181,378.425509,49.380205,137
21,0.8,13,1.415,16,358.255927,2816.385663,358.258004,309.627214,2416.027948,309.629106,136
21,0.8,13,1.415,17,93.178922,723.663532,93.181113,20.471061,151.086339,20.473123,138
21,0.8,13,1.415,18,163.259052,1261.190232,163.261108,135.075279,1036.792961,135.07718,137
21,0.8,13,1.415,19,55.291312,422.578609,55.293419,44.368462,338.561096,44.370794,139
21,0.8,13,1.415,20,223.823415,1743.405532,223.825538,148.928696,1154.905039,148.93064,137
21,0.8,14,1.415,1,0.130076,0.270064,0.133172,0.129185,0.26479,0.131012,110
21,0.8,14,1.415,2,0.138962,0.321838,0.140988,0.15501,0.327585,0.156835,115
21,0.8,14,1.415,3,0.197751,0.731663,0.19969,0.185439,0.62384,0.187298,118
21,0.8,14,1.415,4,0.202202,0.713793,0.204193,0.202163,0.718887,0.203936,120
21,0.8,14,1.415,5,1.114378,6.109577,1.116268,0.494419,3.19445,0.496265,123
21,0.8,14,1.415,6,1.763029,11.341938,1.765019,1.648421,11.44681,1.650341,126
21,0.8,14,1.415,7,4.923213,34.950854,4.925502,1.6419,10.439193,1.643759,127
21,0.8,14,1.415,8,17.146865,130.142234,17.148782,2.370539,15.331593,2.372364,129
21,0.8,14,1.415,9,38.639487,289.808876,38.648425,12.509358,92.18999,12.511193,130
21,0.8,14,1.415,10,86.307835,666.781833,86.309844,43.129533,327.110395,43.13139,132
21,0.8,14,1.415,11,112.684529,874.250752,112.686485,8.458152,61.30737,8.460186,134
21,0.8,14,1.415,12,175.832855,1365.048344,175.835072,123.773551,958.191456,123.775457,135
21,0.8,14,1.415,13,348.016128,2732.692561,348.018124,251.613879,1962.663851,251.615784,135
21,0.8,14,1.415,14,191.07016,1492.663742,191.07215,50.493236,387.078884,50.495121,137
21,0.8,14,1.415,15,121.981219,946.380797,121.983222,24.587919,184.867996,24.589788,138
21,0.8,14,1.415,16,71.392659,553.452529,71.394614,58.388197,449.66238,58.390223,139
21,0.8,14,1.415,17,98.652542,765.0009,98.654521,36.821964,281.54441,36.823804,140
21,0.8,14,1.415,18,176.604885,1366.06104,176.606933,50.048318,381.70838,50.050373,138
21,0.8,14,1.415,19,123.004956,953.693127,123.006953,63.231073,483.490815,63.232905,139
21,0.8,14,1.415,20,137.722563,1076.603254,137.724483,9.056449,66.19791,9.058231,138
21,0.8,15,1.415,1,0.120286,0.347504,0.122264,0.16855,0.296018,0.170789,111
21,0.8,15,1.415,2,0.125008,0.258511,0.127573,0.162935,0.272932,0.166697,115
21,0.8,15,1.415,3,0.21603,0.822216,0.21812,0.207361,0.700974,0.209337,121
21,0.8,15,1.415,4,0.747991,2.974522,0.753952,0.25557,1.514933,0.257674,123
21,0.8,15,1.415,5,1.710653,11.303997,1.712708,1.531413,11.076706,1.53323,126
21,0.8,15,1.415,6,1.073047,6.752447,1.075088,0.751468,4.944472,0.753334,129
21,0.8,15,1.415,7,5.567419,37.195918,5.569719,4.918918,36.102677,4.920733,130
21,0.8,15,1.415,8,8.39733,62.575024,8.399258,1.653264,11.688913,1.655254,131
21,0.8,15,1.415,9,3.4072,21.536319,3.409408,2.076894,13.9316,2.078722,134
21,0.8,15,1.415,10,20.773336,155.510645,20.775304,3.698313,26.207084,3.700192,134
21,0.8,15,1.415,11,41.525731,318.827785,41.527753,13.060391,96.447201,13.062229,135
21,0.8,15,1.415,12,60.243072,463.683954,60.246429,66.572245,509.291783,66.574147,136
21,0.8,15,1.415,13,92.706449,713.478381,92.708436,71.640659,549.192883,71.642607,136
21,0.8,15,1.415,14,308.654948,2408.323232,308.657067,53.802126,412.746445,53.804203,136
21,0.8,15,1.415,15,141.901532,1107.95081,141.904286,56.947017,426.481628,56.948954,137
21,0.8,15,1.415,16,163.900789,1275.876082,163.902757,5.489145,39.949873,5.491323,137
21,0.8,15,1.415,17,297.235893,2320.515362,297.23796,450.021507,3529.441498,450.02353,137
21,0.8,15,1.415,18,129.725683,1010.756208,129.727693,58.152103,443.23915,58.154056,138
21,0.8,15,1.415,19,255.711333,1988.957979,255.713324,265.71925,2074.102762,265.721184,138
21,0.8,15,1.415,20,982.372562,7752.890846,982.374695,114.471217,884.671121,114.473099,136
21,0.8,16,1.415,1,0.050909,0.134653,0.052814,0.089,0.21489,0.090844,111
21,0.8,16,1.415,2,0.219211,0.376029,0.221338,0.259635,0.378008,0.261735,115
21,0.8,16,1.415,3,0.20719,0.709227,0.209454,0.214141,0.689573,0.215965,117
21,0.8,16,1.415,4,0.615339,3.292387,0.617321,0.626966,3.314076,0.62923,120
21,0.8,16,1.415,5,0.664124,3.876389,0.666314,0.514618,3.387443,0.5166,124
21,0.8,16,1.415,6,1.780274,11.008373,1.782207,1.05992,7.149021,1.061862,125
21,0.8,16,1.415,7,3.063706,20.95798,3.065701,2.31194,15.958591,2.313806,126
21,0.8,16,1.415,8,13.526429,99.097247,13.529068,9.034447,64.014628,9.036299,128
21,0.8,16,1.415,9,12.606555,92.775218,12.608668,2.430391,16.563415,2.432284,131
21,0.8,16,1.415,10,5.827471,40.942677,5.829832,1.139959,7.746298,1.14178,134
21,0.8,16,1.415,11,56.921154,433.899499,56.923801,30.543168,231.482588,30.545047,134
21,0.8,16,1.415,12,110.937802,864.418917,110.940145,3.304316,23.896548,3.30618,134
21,0.8,16,1.415,13,58.546105,452.135158,58.548141,16.311732,120.290069,16.313779,136
21,0.8,16,1.415,14,24.308215,182.450453,24.310425,16.820782,125.210888,16.822775,138
21,0.8,16,1.415,15,77.674325,598.093946,77.67627,57.29067,434.067384,57.292543,137
21,0.8,16,1.415,16,136.532724,1054.647477,136.534764,132.885079,1029.663264,132.886995,137
21,0.8,16,1.415,17,262.960159,2054.680114,262.962301,127.054552,986.03986,127.056605,136
21,0.8,16,1.415,18,470.515493,3696.978785,470.517644,74.599297,577.447612,74.601151,135
21,0.8,16,1.415,19,425.860553,3325.202587,425.862522,486.840118,3813.529983,486.842084,136
21,0.8,16,1.415,20,123.06501,955.591015,123.067029,55.013813,420.922828,55.015733,138
21,0.8,17,1.415,1,0.042753,0.098238,0.044802,0.041691,0.09311,0.043557,113
21,0.8,17,1.415,2,0.169412,0.287321,0.171308,0.168849,0.284347,0.170642,116
21,0.8,17,1.415,3,0.241005,1.003961,0.243144,0.307113,1.120946,0.308897,120
21,0.8,17,1.415,4,0.169927,0.503456,0.172199,0.173298,0.54859,0.175085,124
21,0.8,17,1.415,5,0.553762,2.541645,0.555788,0.275483,1.713,0.277516,127
21,0.8,17,1.415,6,2.792472,19.290723,2.794452,0.275311,1.784101,0.277165,129
21,0.8,17,1.415,7,3.540541,24.206322,3.542697,1.591197,10.590409,1.593254,131
21,0.8,17,1.415,8,8.744763,61.016504,8.746709,5.92472,41.637098,5.926584,133
21,0.8,17,1.415,9,5.442148,39.030459,5.444108,3.182462,22.731196,3.184261,135
21,0.8,17,1.415,10,19.97629,151.286465,19.978346,1.670654,11.373417,1.67248,136
21,0.8,17,1.415,11,63.845555,492.577444,63.847468,29.118513,220.436,29.12031,136
21,0.8,17,1.415,12,43.615533,333.9761,43.617629,1.878873,10.990283,1.880734,137
21,0.8,17,1.415,13,53.180154,406.839108,53.18219,22.754614,170.329828,22.756589,138
21,0.8,17,1.415,14,176.010084,1373.192958,176.01213,47.336462,363.365689,47.33835,137
21,0.8,17,1.415,15,271.404668,2116.969509,271.406835,4.408064,32.460352,4.409951,136
21,0.8,17,1.415,16,124.782732,971.581324,124.784881,154.817461,1199.97543,154.819403,138
21,0.8,17,1.415,17,242.369568,1881.764223,242.371563,14.433444,94.426124,14.435451,138
21,0.8,17,1.415,18,233.903163,1795.174149,233.905137,44.461118,335.107331,44.463107,137
21,0.8,17,1.415,19,206.494598,1597.375929,206.496584,201.674898,1545.658715,201.676857,137
21,0.8,17,1.415,20,394.572219,3084.681512,394.575379,34.075488,257.47868,34.077342,137
21,0.8,18,1.415,1,0.058745,0.158733,0.060748,0.073989,0.187742,0.075791,112
21,0.8,18,1.415,2,0.200825,0.383665,0.204974,0.129608,0.32655,0.131467,117
21,0.8,18,1.415,3,0.161672,0.632942,0.163689,0.173651,0.686268,0.175457,119
21,0.8,18,1.415,4,0.863879,4.653412,0.865869,0.62665,3.768238,0.628475,122
21,0.8,18,1.415,5,1.683342,11.299703,1.685414,1.508147,10.366969,1.509994,124
21,0.8,18,1.415,6,2.95533,20.84413,2.957343,1.360792,9.206551,1.362645,127
21,0.8,18,1.415,7,13.110651,97.525201,13.112566,1.328376,9.251299,1.330184,127
21,0.8,18,1.415,8,13.280102,98.839964,13.282079,12.825317,96.52018,12.827137,131
21,0.8,18,1.415,9,14.013027,103.442564,14.014977,3.430418,21.999874,3.432328,134
21,0.8,18,1.415,10,36.671168,276.283503,36.673118,31.776016,240.995013,31.777913,134
21,0.8,18,1.415,11,238.370337,1856.547265,238.372351,4.234856,30.344262,4.236848,132
21,0.8,18,1.415,12,110.072389,847.205549,110.074714,43.047207,311.825961,43.04917,135
21,0.8,18,1.415,13,87.088405,670.02811,87.090789,10.058632,72.915568,10.060458,136
21,0.8,18,1.415,14,71.151368,553.668572,71.153511,4.427512,32.920758,4.42941,138
21,0.8,18,1.415,15,130.130789,1006.7732,130.133015,27.411727,205.59022,27.413583,138
21,0.8,18,1.415,16,246.850016,1919.356597,246.852057,119.664797,907.786476,119.66673,137
21,0.8,18,1.415,17,221.660685,1726.126246,221.663031,152.090343,1164.19321,152.092199,138
21,0.8,18,1.415,18,115.695396,869.159197,115.697435,39.613437,302.031428,39.615348,139
21,0.8,18,1.415,19,56.985123,425.352425,56.987169,30.339151,225.100294,30.341055,140
21,0.8,18,1.415,20,41.908539,309.771705,41.910535,18.186489,131.26186,18.18839,139
21,0.8,19,1.415,1,0.099941,0.330512,0.102191,0.071449,0.111405,0.07397,111
21,0.8,19,1.415,2,0.204009,0.748873,0.207024,0.182425,0.387876,0.184211,116
21,0.8,19,1.415,3,0.303299,0.559281,0.308355,0.241498,0.51464,0.243541,120
21,0.8,19,1.415,4,0.56788,1.715919,0.569843,0.465341,1.498071,0.467099,123
21,0.8,19,1.415,5,0.583814,3.267972,0.585785,0.23902,1.48021,0.241291,125
21,0.8,19,1.415,6,1.535136,9.47208,1.537069,1.283561,8.510041,1.285381,127
21,0.8,19,1.415,7,9.7988,70.57904,9.80084,1.419473,9.288583,1.421261,128
21,0.8,19,1.415,8,3.164512,22.502767,3.166417,0.690435,4.665265,0.69227,132
21,0.8,19,1.415,9,44.749071,337.99294,44.751185,13.872668,102.395091,13.874458,133
21,0.8,19,1.415,10,56.646795,435.274683,56.648762,2.450731,16.86012,2.452593,134
21,0.8,19,1.415,11,20.909404,155.427211,20.919674,6.220708,43.847781,6.222558,137
21,0.8,19,1.415,12,26.493483,200.032718,26.495543,1.209081,8.209868,1.210993,137
21,0.8,19,1.415,13,81.906637,638.011475,81.908605,46.563582,356.343002,46.565539,139
21,0.8,19,1.415,14,249.204897,1948.359998,249.206894,46.933312,358.073729,46.935228,137
21,0.8,19,1.415,15,53.843448,414.090301,53.845695,2.606332,17.843661,2.60823,139
21,0.8,19,1.415,16,45.274916,348.434664,45.277114,23.406814,173.868371,23.408747,141
21,0.8,19,1.415,17,32.630347,249.1507,32.632511,21.119956,157.261864,21.121848,141
21,0.8,19,1.415,18,71.186336,550.012663,71.188282,16.529122,122.682665,16.531029,139
21,0.8,19,1.415,19,81.402334,627.423042,81.404335,31.925657,242.98369,31.927591,139
21,0.8,19,1.415,20,100.830642,778.031454,100.832826,76.124927,586.347872,76.126883,139
21,0.8,21,1.415,1,0.039571,0.101879,0.041555,0.036342,0.09019,0.038254,111
21,0.8,21,1.415,2,0.29952,0.876357,0.301493,0.191155,0.673058,0.192976,115
21,0.8,21,1.415,3,0.168938,0.413088,0.170855,0.370686,0.749504,0.372531,120
21,0.8,21,1.415,4,0.373503,1.455609,0.380492,0.307269,1.285968,0.309226,123
21,0.8,21,1.415,5,0.951015,4.581679,0.95318,0.616783,3.902052,0.619002,125
21,0.8,21,1.415,6,2.847391,13.658446,2.84963,0.790187,5.169636,0.792206,127
21,0.8,21,1.415,7,2.857333,18.490819,2.859382,2.353555,16.555004,2.355515,129
21,0.8,21,1.415,8,3.324812,20.394161,3.326841,1.370465,9.036253,1.372316,130
21,0.8,21,1.415,9,5.361618,36.843059,5.363677,4.044123,29.267075,4.045922,132
21,0.8,21,1.415,10,15.250172,112.39826,15.25231,3.932787,27.600847,3.934606,132
21,0.8,21,1.415,11,27.178932,196.395837,27.180949,10.757534,79.93051,10.759399,133
21,0.8,21,1.415,12,32.581488,247.404713,32.58409,16.29963,120.094874,16.302048,135
21,0.8,21,1.415,13,51.952857,395.847355,51.954799,19.200095,143.209712,19.201931,136
21,0.8,21,1.415,14,47.546911,360.874459,47.54889,21.569052,161.463184,21.570868,138
21,0.8,21,1.415,15,54.164337,411.967271,54.16627,4.361469,31.73187,4.363319,138
21,0.8,21,1.415,16,186.594774,1453.25404,186.596689,17.814838,130.909343,17.816612,137
21,0.8,21,1.415,17,92.978924,722.144006,92.980916,53.574879,407.290616,53.576799,138
21,0.8,21,1.415,18,251.146648,1953.424191,251.148794,18.469006,135.756555,18.470846,137
21,0.8,21,1.415,19,36.026884,273.320648,36.028925,5.141383,37.268795,5.143245,140
21,0.8,21,1.415,20,42.823324,323.435384,42.825299,40.715469,309.856823,40.717423,140
21,0.8,22,1.415,1,0.091271,0.185141,0.093476,0.148054,0.186977,0.150272,114
21,0.8,22,1.415,2,0.183351,0.383325,0.185385,0.187729,0.373072,0.189607,119
21,0.8,22,1.415,3,0.26325,0.804026,0.265274,0.416679,0.979222,0.41855,120
21,0.8,22,1.415,4,0.555092,2.453807,0.557468,0.419669,1.959339,0.421493,123
21,0.8,22,1.415,5,1.70057,8.273899,1.702491,1.049851,6.755175,1.051682,125
21,0.8,22,1.415,6,1.240393,7.724958,1.242404,1.093013,7.43552,1.094854,127
21,0.8,22,1.415,7,3.032827,18.002823,3.034884,1.504707,9.71478,1.50667,129
21,0.8,22,1.415,8,11.094517,82.182552,11.096532,1.95755,13.453616,1.959419,130
21,0.8,22,1.415,9,42.448119,323.106477,42.450096,21.784406,164.706324,21.786307,131
21,0.8,22,1.415,10,27.89359,197.44862,27.895553,14.885303,110.486935,14.887407,133
21,0.8,22,1.415,11,67.750536,521.92175,67.75246,13.965042,103.801195,13.967216,133
21,0.8,22,1.415,12,63.774776,492.426535,63.776747,17.161423,127.700441,17.16326,135
21,0.8,22,1.415,13,89.647541,688.319554,89.649866,4.590005,31.869635,4.591861,137
21,0.8,22,1.415,14,77.55429,596.911162,77.556287,4.070208,29.724689,4.071984,138
21,0.8,22,1.415,15,50.08287,384.100344,50.08524,24.643905,182.83991,24.645784,140
21,0.8,22,1.415,16,27.321281,205.852331,27.323251,29.32676,222.376732,29.328582,142
21,0.8,22,1.415,17,24.516146,183.895841,24.518127,1.523014,10.345764,1.524827,142
21,0.8,22,1.415,18,55.344121,426.361983,55.346079,51.483408,394.607651,51.485407,140
21,0.8,22,1.415,19,71.856081,551.798668,71.858487,47.997811,366.176784,47.999766,140
21,0.8,22,1.415,20,225.052765,1742.371626,225.055309,37.340052,283.347542,37.341883,138
21,0.8,23,1.415,1,0.029579,0.063745,0.031487,0.032919,0.069471,0.034679,112
21,0.8,23,1.415,2,0.128296,0.251591,0.130462,0.124464,0.206236,0.126718,116
21,0.8,23,1.415,3,0.23712,0.516339,0.239108,0.201894,0.477737,0.203803,120
21,0.8,23,1.415,4,0.378793,1.509247,0.380745,0.232286,1.182905,0.234108,123
21,0.8,23,1.415,5,0.309806,1.690007,0.311768,0.324945,1.764084,0.326744,126
21,0.8,23,1.415,6,1.931814,13.306481,1.933757,1.243589,8.506008,1.245415,128
21,0.8,23,1.415,7,2.995649,21.748048,2.997886,7.759501,57.621092,7.761397,130
21,0.8,23,1.415,8,10.240539,75.527135,10.242527,2.781154,19.48151,2.783039,130
21,0.8,23,1.415,9,14.436056,105.786336,14.438078,0.927739,6.293249,0.929559,132
21,0.8,23,1.415,10,56.122807,430.782024,56.124828,105.072257,812.729,105.074189,132
21,0.8,23,1.415,11,183.704506,1419.370294,183.706748,39.669109,300.969994,39.671,133
21,0.8,23,1.415,12,137.002349,1059.30489,137.004528,44.203803,335.851909,44.205776,134
21,0.8,23,1.415,13,375.847164,2940.278909,375.850401,39.25627,296.204705,39.258096,133
21,0.8,23,1.415,14,211.009096,1643.347674,211.011115,5.999568,41.714201,6.001373,134
21,0.8,23,1.415,15,415.697721,3259.496942,415.699823,53.374652,407.666622,53.376703,134
21,0.8,23,1.415,16,798.009898,6277.230628,798.011885,714.260481,5605.072879,714.262647,134
21,0.8,23,1.415,17,201.035533,1566.080921,201.037843,23.635101,171.913173,23.637055,136
21,0.8,23,1.415,18,119.164477,925.927544,119.1665,143.178572,1112.746542,143.180523,137
21,0.8,23,1.415,19,178.082394,1379.673709,178.084664,158.779394,1226.003031,158.781498,137
21,0.8,23,1.415,20,432.894198,3391.490224,432.896327,206.246686,1601.086597,206.24878,136
21,0.8,24,1.415,1,0.101598,0.249676,0.103641,0.107249,0.368229,0.109109,110
21,0.8,24,1.415,2,0.248789,0.485359,0.255059,0.182304,0.435829,0.184397,114
21,0.8,24,1.415,3,0.262154,0.993041,0.264653,0.238168,0.986605,0.24067,118
21,0.8,24,1.415,4,0.232396,1.170908,0.234381,0.272718,1.210027,0.274532,122
21,0.8,24,1.415,5,1.45041,7.785385,1.452886,0.298042,1.976817,0.299918,125
21,0.8,24,1.415,6,1.764303,10.099485,1.766307,1.143952,7.496552,1.145985,129
21,0.8,24,1.415,7,2.804244,18.831361,2.806444,2.205922,15.67053,2.207794,130
21,0.8,24,1.415,8,13.020161,96.613315,13.022127,2.590585,18.729783,2.59251,130
21,0.8,24,1.415,9,23.402758,175.84378,23.404779,3.860047,25.880365,3.86239,132
21,0.8,24,1.415,10,44.126339,335.122866,44.128324,44.216882,336.561186,44.218734,134
21,0.8,24,1.415,11,20.912197,156.039372,20.914385,20.703979,152.275574,20.705853,135
21,0.8,24,1.415,12,30.930313,234.789758,30.932325,5.303452,38.328823,5.30531,136
21,0.8,24,1.415,13,421.26038,3301.505452,421.262404,202.925717,1576.394672,202.927754,134
21,0.8,24,1.415,14,232.66011,1815.330565,232.662224,117.819699,911.380092,117.821594,136
21,0.8,24,1.415,15,209.73781,1637.368553,209.739839,55.893953,426.397572,55.895921,136
21,0.8,24,1.415,16,249.024196,1938.049072,249.026212,23.385539,173.513441,23.387449,137
21,0.8,24,1.415,17,350.58324,2744.337295,350.585294,56.408891,430.707382,56.411,136
21,0.8,24,1.415,18,401.938826,3142.920892,401.940907,354.080233,2775.218314,354.08204,137
21,0.8,24,1.415,19,176.086235,1374.356463,176.088552,61.576869,470.227125,61.578883,138
21,0.8,24,1.415,20,131.139989,1017.854772,131.142047,23.073234,164.949266,23.075131,138
21,0.8,25,1.415,1,0.156296,0.412616,0.158343,0.156968,0.366786,0.158746,111
21,0.8,25,1.415,2,0.241417,0.847482,0.243759,0.36266,1.128106,0.364544,114
21,0.8,25,1.415,3,0.315808,0.948664,0.317954,0.192307,0.793775,0.19413,117
21,0.8,25,1.415,4,0.570063,2.149626,0.572039,0.400179,1.942489,0.40214,122
21,0.8,25,1.415,5,2.293119,14.294557,2.295089,1.792837,12.370983,1.794659,123
21,0.8,25,1.415,6,11.061942,81.408071,11.064074,10.397536,76.539381,10.399319,124
21,0.8,25,1.415,7,12.262922,90.152139,12.264922,1.548137,10.535168,1.550121,127
21,0.8,25,1.415,8,35.55838,268.488213,35.560463,11.162802,82.619947,11.164664,128
21,0.8,25,1.415,9,22.648001,169.107998,22.649981,3.43461,24.130895,3.436457,130
21,0.8,25,1.415,10,89.081559,682.582089,89.083507,50.873708,389.470096,50.875617,132
